,gateway_name,symbol,exchange,datetime,interval,volume,turnover,open_interest,open_price,high_price,low_price,close_price,vt_symbol
31,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 03:49:00+08:00,Interval.MINUTE,3.86449,0,0,108790.92,108817.3,108790.92,108811.41,BTCUSDT.BINANCE
32,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 03:50:00+08:00,Interval.MINUTE,1.37616,0,0,108811.41,108811.41,108796.25,108798.25,BTCUSDT.BINANCE
33,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 03:51:00+08:00,Interval.MINUTE,0.71982,0,0,108798.26,108806.0,108796.76,108796.76,BTCUSDT.BINANCE
34,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 03:52:00+08:00,Interval.MINUTE,0.65404,0,0,108796.76,108796.77,108796.76,108796.77,BTCUSDT.BINANCE
35,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 03:53:00+08:00,Interval.MINUTE,1.51664,0,0,108796.77,108825.41,108796.76,108819.26,BTCUSDT.BINANCE
36,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 03:54:00+08:00,Interval.MINUTE,5.80836,0,0,108819.26,108819.26,108805.76,108805.77,BTCUSDT.BINANCE
37,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 03:55:00+08:00,Interval.MINUTE,1.04782,0,0,108805.76,108805.77,108789.29,108789.3,BTCUSDT.BINANCE
38,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 03:56:00+08:00,Interval.MINUTE,4.55145,0,0,108789.3,108794.51,108786.6,108786.61,BTCUSDT.BINANCE
39,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 03:57:00+08:00,Interval.MINUTE,2.23308,0,0,108786.61,108803.47,108786.6,108803.47,BTCUSDT.BINANCE
40,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 03:58:00+08:00,Interval.MINUTE,1.81419,0,0,108803.47,108822.57,108803.46,108822.56,BTCUSDT.BINANCE
41,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 03:59:00+08:00,Interval.MINUTE,0.38916,0,0,108822.57,108828.33,108822.56,108828.33,BTCUSDT.BINANCE
42,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:00:00+08:00,Interval.MINUTE,0.753,0,0,108828.32,108838.27,108828.32,108838.27,BTCUSDT.BINANCE
43,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:01:00+08:00,Interval.MINUTE,4.23934,0,0,108838.27,108838.27,108798.78,108798.79,BTCUSDT.BINANCE
44,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:02:00+08:00,Interval.MINUTE,0.27718,0,0,108798.79,108798.79,108795.08,108795.08,BTCUSDT.BINANCE
45,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:03:00+08:00,Interval.MINUTE,0.36262,0,0,108795.08,108795.09,108795.08,108795.08,BTCUSDT.BINANCE
46,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:04:00+08:00,Interval.MINUTE,2.00788,0,0,108795.08,108795.09,108766.02,108766.03,BTCUSDT.BINANCE
47,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:05:00+08:00,Interval.MINUTE,3.18009,0,0,108766.03,108788.0,108766.02,108787.99,BTCUSDT.BINANCE
48,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:06:00+08:00,Interval.MINUTE,0.3317,0,0,108788.0,108791.97,108787.99,108791.96,BTCUSDT.BINANCE
49,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:07:00+08:00,Interval.MINUTE,1.07973,0,0,108791.97,108791.97,108781.08,108786.64,BTCUSDT.BINANCE
50,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:08:00+08:00,Interval.MINUTE,2.08581,0,0,108786.64,108786.65,108762.98,108762.98,BTCUSDT.BINANCE
51,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:09:00+08:00,Interval.MINUTE,0.39854,0,0,108762.98,108762.99,108762.64,108762.65,BTCUSDT.BINANCE
52,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:10:00+08:00,Interval.MINUTE,1.83085,0,0,108762.65,108762.65,108731.74,108731.74,BTCUSDT.BINANCE
53,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:11:00+08:00,Interval.MINUTE,1.08726,0,0,108731.74,108731.75,108722.23,108722.24,BTCUSDT.BINANCE
54,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:12:00+08:00,Interval.MINUTE,3.56515,0,0,108722.23,108722.23,108692.89,108708.37,BTCUSDT.BINANCE
55,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:13:00+08:00,Interval.MINUTE,10.67927,0,0,108708.38,108724.02,108708.38,108724.02,BTCUSDT.BINANCE
56,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:14:00+08:00,Interval.MINUTE,0.56264,0,0,108724.02,108730.75,108724.01,108730.75,BTCUSDT.BINANCE
57,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:15:00+08:00,Interval.MINUTE,0.84916,0,0,108730.75,108759.82,108730.74,108759.82,BTCUSDT.BINANCE
58,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:16:00+08:00,Interval.MINUTE,6.24429,0,0,108759.81,108759.82,108689.96,108703.24,BTCUSDT.BINANCE
59,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:17:00+08:00,Interval.MINUTE,1.46962,0,0,108703.25,108751.88,108703.25,108751.87,BTCUSDT.BINANCE
60,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:18:00+08:00,Interval.MINUTE,3.24655,0,0,108751.88,108751.88,108724.42,108724.42,BTCUSDT.BINANCE
61,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:19:00+08:00,Interval.MINUTE,2.06597,0,0,108724.42,108724.43,108692.22,108692.22,BTCUSDT.BINANCE
62,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:20:00+08:00,Interval.MINUTE,5.87636,0,0,108692.21,108698.83,108676.19,108676.2,BTCUSDT.BINANCE
63,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:21:00+08:00,Interval.MINUTE,1.56584,0,0,108676.2,108700.0,108676.2,108699.99,BTCUSDT.BINANCE
64,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:22:00+08:00,Interval.MINUTE,3.58545,0,0,108699.99,108737.12,108699.99,108737.12,BTCUSDT.BINANCE
65,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:23:00+08:00,Interval.MINUTE,0.52613,0,0,108737.12,108760.0,108737.11,108760.0,BTCUSDT.BINANCE
66,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:24:00+08:00,Interval.MINUTE,2.86491,0,0,108760.0,108760.0,108737.73,108737.73,BTCUSDT.BINANCE
67,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:25:00+08:00,Interval.MINUTE,1.15992,0,0,108737.74,108759.99,108737.73,108759.98,BTCUSDT.BINANCE
68,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:26:00+08:00,Interval.MINUTE,0.81873,0,0,108759.99,108759.99,108753.98,108753.98,BTCUSDT.BINANCE
69,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:27:00+08:00,Interval.MINUTE,1.68989,0,0,108753.99,108753.99,108739.62,108740.26,BTCUSDT.BINANCE
70,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:28:00+08:00,Interval.MINUTE,3.20182,0,0,108740.26,108773.31,108740.25,108773.3,BTCUSDT.BINANCE
71,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:29:00+08:00,Interval.MINUTE,0.79557,0,0,108773.3,108773.31,108773.3,108773.31,BTCUSDT.BINANCE
72,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:30:00+08:00,Interval.MINUTE,5.36947,0,0,108773.31,108773.31,108756.31,108756.31,BTCUSDT.BINANCE
73,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:31:00+08:00,Interval.MINUTE,1.94902,0,0,108756.31,108773.31,108750.0,108773.31,BTCUSDT.BINANCE
74,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:32:00+08:00,Interval.MINUTE,12.9794,0,0,108773.3,108773.31,108706.83,108706.84,BTCUSDT.BINANCE
75,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:33:00+08:00,Interval.MINUTE,19.48856,0,0,108706.84,108706.84,108682.7,108688.57,BTCUSDT.BINANCE
76,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:34:00+08:00,Interval.MINUTE,2.56624,0,0,108688.58,108688.58,108682.58,108682.59,BTCUSDT.BINANCE
77,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:35:00+08:00,Interval.MINUTE,8.62195,0,0,108682.58,108682.59,108580.93,108648.32,BTCUSDT.BINANCE
78,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:36:00+08:00,Interval.MINUTE,2.461,0,0,108648.32,108665.6,108640.91,108640.92,BTCUSDT.BINANCE
79,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:37:00+08:00,Interval.MINUTE,2.66058,0,0,108640.91,108640.92,108625.39,108627.33,BTCUSDT.BINANCE
80,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:38:00+08:00,Interval.MINUTE,1.50603,0,0,108627.33,108636.28,108627.33,108636.28,BTCUSDT.BINANCE
81,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:39:00+08:00,Interval.MINUTE,3.59915,0,0,108636.28,108638.57,108618.12,108638.56,BTCUSDT.BINANCE
82,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:40:00+08:00,Interval.MINUTE,1.93646,0,0,108638.57,108638.57,108638.56,108638.57,BTCUSDT.BINANCE
83,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:41:00+08:00,Interval.MINUTE,1.93241,0,0,108638.56,108638.57,108629.45,108629.46,BTCUSDT.BINANCE
84,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:42:00+08:00,Interval.MINUTE,2.32063,0,0,108629.46,108629.46,108598.52,108598.53,BTCUSDT.BINANCE
85,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:43:00+08:00,Interval.MINUTE,1.79566,0,0,108598.53,108601.1,108598.52,108601.09,BTCUSDT.BINANCE
86,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:44:00+08:00,Interval.MINUTE,3.03917,0,0,108601.09,108629.46,108601.09,108629.46,BTCUSDT.BINANCE
87,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:45:00+08:00,Interval.MINUTE,1.60939,0,0,108629.46,108629.46,108612.59,108612.6,BTCUSDT.BINANCE
88,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:46:00+08:00,Interval.MINUTE,1.00764,0,0,108612.6,108628.0,108612.59,108628.0,BTCUSDT.BINANCE
89,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:47:00+08:00,Interval.MINUTE,0.72407,0,0,108628.0,108636.15,108628.0,108636.15,BTCUSDT.BINANCE
90,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:48:00+08:00,Interval.MINUTE,0.83154,0,0,108636.15,108636.15,108636.14,108636.14,BTCUSDT.BINANCE
91,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:49:00+08:00,Interval.MINUTE,2.63762,0,0,108636.15,108636.15,108612.99,108613.0,BTCUSDT.BINANCE
92,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:50:00+08:00,Interval.MINUTE,5.216,0,0,108612.99,108616.37,108598.55,108616.36,BTCUSDT.BINANCE
93,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:51:00+08:00,Interval.MINUTE,0.7679,0,0,108616.36,108620.2,108616.36,108620.19,BTCUSDT.BINANCE
94,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:52:00+08:00,Interval.MINUTE,0.42597,0,0,108620.2,108635.65,108620.19,108635.65,BTCUSDT.BINANCE
95,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:53:00+08:00,Interval.MINUTE,3.23112,0,0,108635.65,108652.86,108635.65,108650.92,BTCUSDT.BINANCE
96,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:54:00+08:00,Interval.MINUTE,4.24508,0,0,108650.91,108650.92,108628.83,108628.97,BTCUSDT.BINANCE
97,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:55:00+08:00,Interval.MINUTE,0.95948,0,0,108628.97,108628.98,108628.97,108628.97,BTCUSDT.BINANCE
98,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:56:00+08:00,Interval.MINUTE,0.31567,0,0,108628.98,108628.98,108628.97,108628.97,BTCUSDT.BINANCE
99,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:57:00+08:00,Interval.MINUTE,0.22624,0,0,108628.98,108628.98,108628.97,108628.98,BTCUSDT.BINANCE
100,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:58:00+08:00,Interval.MINUTE,0.33572,0,0,108628.97,108628.98,108628.97,108628.98,BTCUSDT.BINANCE
101,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 04:59:00+08:00,Interval.MINUTE,5.29598,0,0,108628.98,108648.0,108628.97,108648.0,BTCUSDT.BINANCE
102,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:00:00+08:00,Interval.MINUTE,1.70866,0,0,108648.0,108648.0,108635.64,108635.64,BTCUSDT.BINANCE
103,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:01:00+08:00,Interval.MINUTE,2.18718,0,0,108635.65,108662.64,108635.64,108662.64,BTCUSDT.BINANCE
104,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:02:00+08:00,Interval.MINUTE,0.76187,0,0,108662.64,108682.81,108662.63,108682.81,BTCUSDT.BINANCE
105,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:03:00+08:00,Interval.MINUTE,4.01168,0,0,108682.81,108682.81,108658.87,108665.5,BTCUSDT.BINANCE
106,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:04:00+08:00,Interval.MINUTE,2.46572,0,0,108665.51,108665.51,108658.62,108658.62,BTCUSDT.BINANCE
107,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:05:00+08:00,Interval.MINUTE,2.93941,0,0,108658.63,108658.63,108646.35,108646.36,BTCUSDT.BINANCE
108,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:06:00+08:00,Interval.MINUTE,34.74502,0,0,108646.35,108646.36,108500.0,108500.02,BTCUSDT.BINANCE
109,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:07:00+08:00,Interval.MINUTE,4.39578,0,0,108500.01,108580.0,108500.01,108579.99,BTCUSDT.BINANCE
110,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:08:00+08:00,Interval.MINUTE,0.3352,0,0,108580.0,108580.0,108579.99,108580.0,BTCUSDT.BINANCE
111,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:09:00+08:00,Interval.MINUTE,0.27935,0,0,108580.0,108580.0,108579.99,108580.0,BTCUSDT.BINANCE
112,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:10:00+08:00,Interval.MINUTE,0.40664,0,0,108579.99,108580.0,108579.99,108579.99,BTCUSDT.BINANCE
113,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:11:00+08:00,Interval.MINUTE,0.43116,0,0,108579.99,108580.0,108579.99,108579.99,BTCUSDT.BINANCE
114,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:12:00+08:00,Interval.MINUTE,2.36602,0,0,108579.99,108598.09,108579.99,108598.09,BTCUSDT.BINANCE
115,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:13:00+08:00,Interval.MINUTE,5.67491,0,0,108598.09,108598.09,108586.52,108586.52,BTCUSDT.BINANCE
116,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:14:00+08:00,Interval.MINUTE,4.83848,0,0,108586.53,108644.0,108586.52,108643.99,BTCUSDT.BINANCE
117,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:15:00+08:00,Interval.MINUTE,4.53258,0,0,108644.0,108644.0,108600.0,108600.01,BTCUSDT.BINANCE
118,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:16:00+08:00,Interval.MINUTE,1.62977,0,0,108600.01,108629.71,108600.0,108629.71,BTCUSDT.BINANCE
119,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:17:00+08:00,Interval.MINUTE,1.91375,0,0,108629.7,108629.7,108592.26,108592.26,BTCUSDT.BINANCE
120,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:18:00+08:00,Interval.MINUTE,1.21404,0,0,108592.27,108619.44,108592.26,108619.44,BTCUSDT.BINANCE
121,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:19:00+08:00,Interval.MINUTE,2.73171,0,0,108619.44,108632.72,108614.79,108614.8,BTCUSDT.BINANCE
122,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:20:00+08:00,Interval.MINUTE,1.28869,0,0,108614.8,108614.8,108600.55,108600.55,BTCUSDT.BINANCE
123,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:21:00+08:00,Interval.MINUTE,6.38815,0,0,108600.56,108600.56,108582.23,108597.59,BTCUSDT.BINANCE
124,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:22:00+08:00,Interval.MINUTE,1.51944,0,0,108597.59,108623.44,108597.58,108623.43,BTCUSDT.BINANCE
125,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:23:00+08:00,Interval.MINUTE,1.2976,0,0,108623.44,108630.49,108623.43,108630.49,BTCUSDT.BINANCE
126,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:24:00+08:00,Interval.MINUTE,2.98288,0,0,108630.48,108630.49,108610.14,108610.15,BTCUSDT.BINANCE
127,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:25:00+08:00,Interval.MINUTE,1.56581,0,0,108610.15,108622.04,108610.14,108622.04,BTCUSDT.BINANCE
128,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:26:00+08:00,Interval.MINUTE,3.72239,0,0,108622.04,108622.04,108613.08,108613.09,BTCUSDT.BINANCE
129,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:27:00+08:00,Interval.MINUTE,0.85828,0,0,108613.08,108619.38,108613.08,108619.37,BTCUSDT.BINANCE
130,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:28:00+08:00,Interval.MINUTE,0.92323,0,0,108619.37,108619.38,108619.37,108619.37,BTCUSDT.BINANCE
131,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:29:00+08:00,Interval.MINUTE,0.49795,0,0,108619.37,108619.38,108619.37,108619.38,BTCUSDT.BINANCE
132,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:30:00+08:00,Interval.MINUTE,1.44063,0,0,108619.38,108619.38,108602.16,108602.17,BTCUSDT.BINANCE
133,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:31:00+08:00,Interval.MINUTE,1.50582,0,0,108602.16,108602.17,108583.67,108583.68,BTCUSDT.BINANCE
134,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:32:00+08:00,Interval.MINUTE,2.23229,0,0,108583.67,108583.68,108541.77,108541.78,BTCUSDT.BINANCE
135,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:33:00+08:00,Interval.MINUTE,1.33254,0,0,108541.78,108541.78,108534.96,108534.96,BTCUSDT.BINANCE
136,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:34:00+08:00,Interval.MINUTE,0.29963,0,0,108534.97,108534.97,108534.96,108534.96,BTCUSDT.BINANCE
137,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:35:00+08:00,Interval.MINUTE,1.95608,0,0,108534.97,108567.86,108534.96,108567.86,BTCUSDT.BINANCE
138,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:36:00+08:00,Interval.MINUTE,0.52493,0,0,108567.85,108567.86,108567.85,108567.85,BTCUSDT.BINANCE
139,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:37:00+08:00,Interval.MINUTE,0.29366,0,0,108567.85,108567.86,108567.85,108567.86,BTCUSDT.BINANCE
140,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:38:00+08:00,Interval.MINUTE,2.3964,0,0,108567.86,108567.86,108567.85,108567.85,BTCUSDT.BINANCE
141,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:39:00+08:00,Interval.MINUTE,0.24807,0,0,108567.86,108567.86,108567.85,108567.86,BTCUSDT.BINANCE
142,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:40:00+08:00,Interval.MINUTE,3.51465,0,0,108567.85,108567.85,108550.77,108566.29,BTCUSDT.BINANCE
143,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:41:00+08:00,Interval.MINUTE,1.09211,0,0,108566.28,108566.29,108566.28,108566.28,BTCUSDT.BINANCE
144,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:42:00+08:00,Interval.MINUTE,9.9611,0,0,108566.28,108566.29,108554.82,108555.75,BTCUSDT.BINANCE
145,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:43:00+08:00,Interval.MINUTE,2.10354,0,0,108555.74,108561.37,108555.74,108561.37,BTCUSDT.BINANCE
146,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:44:00+08:00,Interval.MINUTE,0.69603,0,0,108561.37,108567.86,108561.37,108567.85,BTCUSDT.BINANCE
147,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:45:00+08:00,Interval.MINUTE,1.58235,0,0,108567.86,108572.9,108567.85,108572.89,BTCUSDT.BINANCE
148,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:46:00+08:00,Interval.MINUTE,0.52721,0,0,108572.89,108580.96,108572.89,108580.96,BTCUSDT.BINANCE
149,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:47:00+08:00,Interval.MINUTE,4.55499,0,0,108580.96,108611.12,108548.2,108548.21,BTCUSDT.BINANCE
150,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:48:00+08:00,Interval.MINUTE,4.55483,0,0,108548.2,108548.21,108548.0,108548.0,BTCUSDT.BINANCE
151,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:49:00+08:00,Interval.MINUTE,0.24069,0,0,108548.01,108548.01,108548.0,108548.01,BTCUSDT.BINANCE
152,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:50:00+08:00,Interval.MINUTE,0.42899,0,0,108548.0,108548.01,108548.0,108548.01,BTCUSDT.BINANCE
153,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:51:00+08:00,Interval.MINUTE,0.3374,0,0,108548.01,108548.01,108548.0,108548.0,BTCUSDT.BINANCE
154,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:52:00+08:00,Interval.MINUTE,1.66369,0,0,108548.0,108548.01,108547.85,108547.85,BTCUSDT.BINANCE
155,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:53:00+08:00,Interval.MINUTE,1.83588,0,0,108547.86,108547.86,108546.91,108546.91,BTCUSDT.BINANCE
156,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:54:00+08:00,Interval.MINUTE,4.88848,0,0,108546.92,108580.0,108546.91,108579.99,BTCUSDT.BINANCE
157,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:55:00+08:00,Interval.MINUTE,0.69622,0,0,108579.99,108591.62,108579.99,108591.62,BTCUSDT.BINANCE
158,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:56:00+08:00,Interval.MINUTE,0.91749,0,0,108591.62,108600.0,108591.62,108600.0,BTCUSDT.BINANCE
159,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:57:00+08:00,Interval.MINUTE,0.65858,0,0,108599.99,108600.0,108599.99,108600.0,BTCUSDT.BINANCE
160,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:58:00+08:00,Interval.MINUTE,0.2901,0,0,108600.0,108600.0,108599.99,108600.0,BTCUSDT.BINANCE
161,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 05:59:00+08:00,Interval.MINUTE,8.73221,0,0,108600.0,108622.14,108580.0,108588.67,BTCUSDT.BINANCE
162,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:00:00+08:00,Interval.MINUTE,1.46371,0,0,108588.67,108588.68,108572.52,108572.53,BTCUSDT.BINANCE
163,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:01:00+08:00,Interval.MINUTE,0.74935,0,0,108572.53,108572.53,108572.52,108572.52,BTCUSDT.BINANCE
164,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:02:00+08:00,Interval.MINUTE,10.44517,0,0,108572.52,108595.9,108550.42,108595.89,BTCUSDT.BINANCE
165,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:03:00+08:00,Interval.MINUTE,2.56552,0,0,108595.9,108595.9,108586.86,108586.87,BTCUSDT.BINANCE
166,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:04:00+08:00,Interval.MINUTE,9.55407,0,0,108586.86,108586.86,108506.8,108523.15,BTCUSDT.BINANCE
167,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:05:00+08:00,Interval.MINUTE,2.33475,0,0,108523.16,108533.11,108522.0,108522.01,BTCUSDT.BINANCE
168,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:06:00+08:00,Interval.MINUTE,0.97662,0,0,108522.0,108522.01,108519.47,108519.48,BTCUSDT.BINANCE
169,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:07:00+08:00,Interval.MINUTE,2.12782,0,0,108519.48,108519.48,108500.0,108500.01,BTCUSDT.BINANCE
170,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:08:00+08:00,Interval.MINUTE,2.48581,0,0,108500.01,108500.01,108494.45,108494.45,BTCUSDT.BINANCE
171,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:09:00+08:00,Interval.MINUTE,5.74556,0,0,108494.46,108494.46,108468.77,108494.22,BTCUSDT.BINANCE
172,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:10:00+08:00,Interval.MINUTE,0.87034,0,0,108494.22,108494.23,108494.21,108494.22,BTCUSDT.BINANCE
173,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:11:00+08:00,Interval.MINUTE,9.23294,0,0,108494.23,108512.09,108494.23,108512.08,BTCUSDT.BINANCE
