gateway_name,symbol,exchange,datetime,interval,volume,turnover,open_interest,open_price,high_price,low_price,close_price,vt_symbol
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:09:00+08:00,Interval.MINUTE,13.87665,0,0,114770.05,114812.34,114710.02,114710.02,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:10:00+08:00,Interval.MINUTE,11.10768,0,0,114710.02,114751.84,114710.02,114713.66,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:11:00+08:00,Interval.MINUTE,18.18824,0,0,114713.66,114723.65,114658.36,114668.01,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:12:00+08:00,Interval.MINUTE,14.40499,0,0,114668.01,114700.76,114668.0,114700.75,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:13:00+08:00,Interval.MINUTE,17.85241,0,0,114700.76,114735.7,114668.0,114670.46,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:14:00+08:00,Interval.MINUTE,19.83795,0,0,114670.46,114735.69,114670.45,114670.46,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:15:00+08:00,Interval.MINUTE,26.52481,0,0,114670.46,114718.69,114544.01,114544.01,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:16:00+08:00,Interval.MINUTE,19.73165,0,0,114544.01,114640.0,114520.0,114632.71,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:17:00+08:00,Interval.MINUTE,27.01058,0,0,114632.7,114632.7,114550.86,114558.92,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:18:00+08:00,Interval.MINUTE,22.83435,0,0,114558.93,114768.69,114558.92,114768.69,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:19:00+08:00,Interval.MINUTE,15.19502,0,0,114768.68,114768.69,114657.66,114745.41,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:20:00+08:00,Interval.MINUTE,27.409,0,0,114745.41,114745.42,114555.49,114622.08,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:21:00+08:00,Interval.MINUTE,17.45769,0,0,114622.08,114650.5,114568.79,114597.15,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:22:00+08:00,Interval.MINUTE,23.81021,0,0,114597.15,114597.15,114500.0,114503.42,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:23:00+08:00,Interval.MINUTE,36.42549,0,0,114503.41,114532.27,114409.99,114446.93,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:24:00+08:00,Interval.MINUTE,26.35776,0,0,114446.93,114468.94,114355.27,114359.85,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:25:00+08:00,Interval.MINUTE,26.97932,0,0,114359.85,114382.84,114349.9,114371.41,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:26:00+08:00,Interval.MINUTE,21.25647,0,0,114371.41,114371.41,114352.78,114362.28,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:27:00+08:00,Interval.MINUTE,37.00044,0,0,114362.29,114443.35,114362.28,114420.01,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:28:00+08:00,Interval.MINUTE,25.55561,0,0,114420.01,114426.2,114388.86,114426.09,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:29:00+08:00,Interval.MINUTE,25.72274,0,0,114426.08,114430.31,114390.0,114430.3,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:30:00+08:00,Interval.MINUTE,22.41211,0,0,114430.31,114488.9,114430.3,114452.46,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:31:00+08:00,Interval.MINUTE,30.58625,0,0,114452.46,114452.46,114402.33,114437.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:32:00+08:00,Interval.MINUTE,22.86516,0,0,114437.99,114459.7,114437.99,114438.7,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:33:00+08:00,Interval.MINUTE,15.39124,0,0,114438.7,114490.04,114438.0,114441.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:34:00+08:00,Interval.MINUTE,22.32701,0,0,114442.0,114452.9,114401.02,114445.49,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:35:00+08:00,Interval.MINUTE,117.20277,0,0,114445.5,114445.5,114144.0,114144.01,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:36:00+08:00,Interval.MINUTE,66.07914,0,0,114144.01,114264.35,114116.0,114187.66,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:37:00+08:00,Interval.MINUTE,15.33189,0,0,114187.67,114207.6,114138.28,114207.59,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:38:00+08:00,Interval.MINUTE,42.05292,0,0,114207.6,114578.31,114207.59,114550.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:39:00+08:00,Interval.MINUTE,35.26177,0,0,114550.0,114553.14,114480.14,114484.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:40:00+08:00,Interval.MINUTE,18.70621,0,0,114484.0,114494.78,114410.06,114437.3,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:41:00+08:00,Interval.MINUTE,12.28665,0,0,114439.56,114587.99,114439.56,114587.98,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:42:00+08:00,Interval.MINUTE,17.31673,0,0,114587.98,114596.0,114524.48,114545.29,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:43:00+08:00,Interval.MINUTE,8.8293,0,0,114545.29,114591.46,114515.22,114552.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-01 16:44:00+08:00,Interval.MINUTE,14.06775,0,0,114551.99,114640.0,114547.81,114590.88,BTCUSDT.BINANCE
