,close
3354,112578.42
3355,112546.34
3356,112546.34
3357,112546.35
3358,112558.59
3359,112546.35
3360,112533.56
3361,112712.37
3362,112611.03
3363,112633.67
3364,112640.4
3365,112575.31
3366,112612.12
3367,112647.61
3368,112622.44
3369,112655.01
3370,112653.73
3371,112614.31
3372,112628.01
3373,112659.78
3374,112659.79
3375,112688.61
3376,112749.24
3377,112770.0
3378,112784.7
3379,112768.15
3380,112663.61
3381,112576.41
3382,112508.58
3383,112428.88
3384,112361.77
3385,112437.17
3386,112348.0
3387,112365.98
3388,112409.15
3389,112371.8
3390,112302.0
3391,112240.01
3392,112260.01
3393,112278.0
3394,112250.01
3395,112299.99
3396,112257.97
3397,111964.01
3398,112350.37
3399,112337.99
3400,112271.25
3401,112347.42
3402,112471.99
3403,112665.93
3404,112634.7
3405,112624.0
3406,112742.42
3407,112726.0
3408,112711.58
3409,112763.22
3410,112785.03
3411,112834.28
3412,112880.0
3413,112896.86
3414,112927.99
3415,112979.64
3416,112966.55
3417,112909.08
3418,112948.64
3419,112956.04
3420,112969.99
3421,113035.32
3422,112990.01
3423,112841.47
3424,112892.0
3425,112926.0
3426,112977.98
3427,112999.99
3428,113104.0
3429,112982.44
3430,113063.57
3431,113070.03
3432,113097.2
3433,113069.44
3434,113020.01
3435,112989.87
3436,112976.58
3437,112958.48
3438,112944.68
3439,112947.99
3440,112992.0
3441,112993.53
3442,113011.91
3443,113090.0
3444,113070.01
3445,113133.98
3446,113189.14
3447,113120.0
3448,113135.67
3449,113201.01
3450,113175.56
3451,113185.99
3452,113169.99
3453,113140.0
3454,113178.11
3455,113200.01
3456,113195.99
3457,113166.4
3458,113170.01
3459,113171.76
3460,113200.01
3461,113194.02
3462,113195.31
3463,113209.17
3464,113200.77
3465,113175.79
3466,113085.19
3467,113049.59
3468,113047.73
3469,112980.29
3470,113000.33
3471,112996.4
3472,113035.64
3473,113048.08
3474,113040.01
3475,113047.99
3476,113079.99
3477,113154.14
3478,113139.39
3479,113107.99
3480,113153.99
3481,113236.68
3482,113256.98
3483,113250.01
3484,113346.42
3485,113347.55
3486,113314.01
3487,113322.05
3488,113299.99
3489,113311.97
3490,113311.98
3491,113378.86
3492,113386.64
3493,113388.71
3494,113399.99
3495,113369.79
3496,113394.12
3497,113362.41
3498,113344.26
3499,113320.55
3500,113282.46
3501,113335.24
3502,113376.0
3503,113323.08
3504,113348.35
3505,113353.55
3506,113345.21
3507,113405.17
3508,113420.96
3509,113357.09
3510,113357.09
3511,113379.68
3512,113388.0
3513,113405.16
3514,113405.15
3515,113405.16
3516,113424.46
3517,113424.46
3518,113434.0
3519,113424.64
3520,113401.87
3521,113406.8
3522,113412.63
3523,113412.62
3524,113427.8
3525,113415.05
3526,113415.06
3527,113415.07
3528,113415.06
3529,113415.07
3530,113415.07
3531,113397.2
3532,113435.58
3533,113435.58
3534,113435.58
3535,113440.0
3536,113474.0
3537,113489.65
3538,113500.0
3539,113517.58
3540,113502.01
3541,113518.45
3542,113476.12
3543,113474.0
3544,113496.98
3545,113488.01
3546,113476.01
3547,113499.99
3548,113487.0
3549,113479.18
3550,113444.74
3551,113466.0
3552,113466.0
3553,113466.0
3554,113466.0
3555,113469.99
3556,113469.44
3557,113466.0
3558,113466.0
3559,113472.11
3560,113487.64
3561,113538.0
3562,113527.78
3563,113554.88
3564,113556.19
3565,113534.0
3566,113488.33
3567,113488.33
3568,113512.61
3569,113517.57
3570,113517.58
3571,113554.87
3572,113538.8
3573,113577.81
3574,113570.54
3575,113557.99
3576,113579.99
3577,113630.62
3578,113630.62
3579,113630.61
3580,113630.62
3581,113617.18
3582,113651.22
3583,113724.91
3584,113714.42
3585,113700.01
3586,113700.0
3587,113700.01
3588,113709.95
3589,113735.91
3590,113725.75
3591,113712.7
3592,113730.36
3593,113730.37
3594,113712.82
3595,113700.55
3596,113657.96
3597,113657.97
3598,113651.24
3599,113604.2
3600,113520.39
3601,113500.58
3602,113499.98
3603,113499.97
3604,113478.0
3605,113471.13
3606,113480.0
3607,113496.02
3608,113549.0
3609,113537.65
3610,113534.02
3611,113479.74
3612,113451.93
3613,113435.99
3614,113407.92
3615,113453.23
3616,113459.17
3617,113470.51
3618,113497.25
3619,113520.86
3620,113479.08
3621,113508.6
3622,113517.57
3623,113527.99
3624,113507.83
3625,113457.34
3626,113503.0
3627,113503.0
3628,113528.13
3629,113528.14
3630,113464.8
3631,113454.3
3632,113380.02
3633,113372.74
3634,113358.03
3635,113348.34
3636,113348.34
3637,113341.11
3638,113341.11
3639,113353.99
3640,113368.94
3641,113368.94
3642,113402.46
3643,113388.3
3644,113388.0
3645,113388.01
3646,113387.7
3647,113345.26
3648,113366.86
3649,113366.85
3650,113376.01
3651,113390.18
3652,113426.05
3653,113401.3
3654,113418.29
3655,113443.02
3656,113448.0
3657,113436.83
3658,113458.07
3659,113468.41
3660,113442.99
3661,113408.23
3662,113454.19
3663,113466.69
3664,113466.69
3665,113466.69
3666,113488.9
3667,113501.66
3668,113501.65
3669,113482.61
3670,113490.0
3671,113484.08
3672,113507.99
3673,113495.01
3674,113495.0
3675,113495.0
3676,113486.42
3677,113486.43
3678,113491.23
3679,113501.66
3680,113517.58
3681,113520.0
3682,113539.57
3683,113550.92
3684,113550.91
3685,113581.07
3686,113588.78
3687,113588.78
3688,113599.49
3689,113595.31
3690,113574.43
3691,113589.98
3692,113589.99
3693,113589.99
3694,113650.27
3695,113640.61
3696,113659.0
3697,113631.94
3698,113583.71
3699,113570.0
3700,113545.01
3701,113551.79
3702,113560.0
3703,113560.0
3704,113546.16
3705,113517.58
3706,113517.57
3707,113517.58
3708,113495.55
3709,113495.55
3710,113556.2
3711,113583.74
3712,113604.01
3713,113565.0
3714,113555.53
3715,113595.0
3716,113595.01
3717,113604.01
3718,113623.8
3719,113618.52
3720,113635.17
3721,113636.5
3722,113636.5
3723,113595.03
3724,113586.96
3725,113571.61
3726,113571.62
3727,113584.43
3728,113586.93
3729,113531.15
3730,113531.15
3731,113531.15
3732,113555.19
3733,113525.9
3734,113525.89
3735,113512.01
3736,113505.4
3737,113505.4
3738,113559.52
3739,113559.52
3740,113559.51
3741,113587.68
3742,113572.01
3743,113587.76
3744,113587.77
3745,113587.77
3746,113587.77
3747,113563.78
3748,113559.52
3749,113541.97
3750,113544.07
3751,113586.3
3752,113586.3
3753,113586.3
3754,113561.91
3755,113547.82
3756,113505.03
3757,113500.01
3758,113480.28
3759,113499.5
3760,113484.52
3761,113481.97
3762,113472.54
3763,113472.55
3764,113477.99
3765,113500.0
3766,113513.89
3767,113532.11
3768,113500.0
3769,113500.01
3770,113505.74
3771,113516.0
3772,113516.0
3773,113534.9
3774,113522.57
3775,113522.57
3776,113522.57
3777,113523.5
3778,113533.99
3779,113559.34
3780,113588.78
3781,113599.58
3782,113618.9
3783,113658.2
3784,113682.37
3785,113679.27
3786,113618.92
3787,113629.22
3788,113629.22
3789,113629.22
3790,113629.22
3791,113640.0
3792,113656.94
3793,113656.93
3794,113675.41
3795,113675.42
3796,113690.71
3797,113689.35
3798,113689.36
3799,113629.47
3800,113636.01
3801,113636.01
3802,113640.0
3803,113646.0
3804,113646.0
3805,113695.79
3806,113695.8
3807,113712.0
3808,113712.88
3809,113712.87
3810,113716.27
3811,113717.52
3812,113720.0
3813,113680.0
3814,113680.0
3815,113666.76
3816,113673.81
3817,113704.06
3818,113719.03
3819,113680.86
3820,113666.76
3821,113666.77
3822,113675.42
3823,113699.99
3824,113700.0
3825,113700.01
3826,113700.0
3827,113684.01
3828,113682.13
3829,113670.77
3830,113699.55
3831,113700.0
3832,113695.27
3833,113695.27
3834,113695.26
3835,113680.63
3836,113679.98
3837,113680.63
3838,113692.59
3839,113700.0
3840,113723.3
3841,113723.3
3842,113729.71
3843,113734.59
3844,113734.59
3845,113737.54
3846,113737.53
3847,113737.53
3848,113749.84
3849,113773.09
3850,113779.98
3851,113779.99
3852,113779.99
3853,113779.99
3854,113779.99
3855,113780.0
3856,113780.0
3857,113780.0
3858,113790.0
3859,113789.99
3860,113790.0
3861,113765.26
3862,113765.27
3863,113745.25
3864,113720.98
3865,113700.12
3866,113688.0
3867,113688.0
3868,113680.63
3869,113680.62
3870,113680.63
3871,113680.62
3872,113620.0
3873,113657.98
3874,113643.99
3875,113630.69
3876,113620.16
3877,113602.98
3878,113581.41
3879,113600.91
3880,113602.99
3881,113603.0
3882,113599.57
3883,113594.58
3884,113600.0
3885,113601.41
3886,113601.41
3887,113601.41
3888,113572.96
3889,113593.12
3890,113593.11
3891,113593.11
3892,113642.95
3893,113647.71
3894,113650.0
3895,113650.01
3896,113662.87
3897,113697.02
3898,113692.01
3899,113692.0
3900,113710.5
3901,113680.22
3902,113691.8
3903,113685.01
3904,113685.01
3905,113691.8
3906,113691.79
3907,113662.42
3908,113641.68
3909,113641.68
3910,113658.0
3911,113691.8
3912,113674.0
3913,113674.01
3914,113674.01
3915,113687.71
3916,113630.62
3917,113630.63
3918,113630.63
3919,113638.0
3920,113630.62
3921,113640.0
3922,113665.52
3923,113677.97
3924,113679.99
3925,113680.0
3926,113691.74
3927,113686.32
3928,113640.0
3929,113659.99
3930,113670.01
3931,113670.01
3932,113676.57
3933,113670.01
3934,113670.01
3935,113670.01
3936,113666.76
3937,113634.53
3938,113634.53
3939,113662.94
3940,113662.94
3941,113672.07
3942,113662.95
3943,113662.95
3944,113662.94
3945,113662.95
3946,113662.94
3947,113662.94
3948,113687.03
3949,113687.04
3950,113682.02
3951,113679.48
3952,113648.24
3953,113648.24
3954,113648.24
3955,113658.46
3956,113678.0
3957,113677.99
3958,113684.99
3959,113654.95
3960,113659.69
3961,113684.99
3962,113685.0
3963,113699.99
3964,113700.0
3965,113699.99
3966,113699.99
3967,113699.99
3968,113700.0
3969,113699.99
3970,113737.04
3971,113750.83
3972,113748.08
3973,113748.07
3974,113771.47
3975,113753.65
3976,113753.65
3977,113764.61
3978,113768.0
3979,113768.0
3980,113768.0
3981,113770.91
3982,113748.07
3983,113752.01
3984,113752.01
3985,113764.34
3986,113764.34
3987,113766.8
3988,113767.02
3989,113764.34
3990,113756.28
3991,113780.31
3992,113780.31
3993,113791.08
3994,113829.53
3995,113816.65
3996,113816.65
3997,113805.46
3998,113810.54
3999,113827.05
4000,113815.94
4001,113815.94
4002,113815.94
4003,113815.94
4004,113810.55
4005,113841.17
4006,113869.0
4007,113887.99
4008,113888.0
4009,113894.57
4010,113878.06
4011,113858.81
4012,113858.81
4013,113858.81
4014,113870.63
4015,113879.93
4016,113898.97
4017,113900.0
4018,113899.99
4019,113899.99
4020,113900.49
4021,113908.93
4022,113934.72
4023,113949.32
4024,113972.45
4025,113972.45
4026,113982.14
4027,113999.99
4028,114008.38
4029,114042.0
4030,114076.63
4031,114145.45
4032,114179.9
4033,114250.85
4034,114231.95
4035,114176.43
4036,114110.28
4037,114122.52
4038,114125.18
4039,114137.47
4040,114150.12
4041,114159.86
4042,114155.18
4043,114146.0
4044,114097.01
4045,114077.0
4046,114077.01
4047,114077.02
4048,114077.01
4049,114004.23
4050,113934.5
4051,113975.85
4052,113993.08
4053,113993.95
4054,113980.19
4055,113929.57
4056,113902.52
4057,113939.18
4058,113960.01
4059,113932.17
4060,113915.16
4061,113900.61
4062,113928.39
4063,113956.12
4064,113946.62
4065,113954.08
4066,114000.0
4067,114051.74
4068,114051.74
4069,114020.36
4070,114020.35
4071,114017.04
4072,114017.04
4073,114000.01
4074,114000.01
4075,113987.01
4076,113966.46
4077,113907.45
4078,113872.37
4079,113862.18
4080,113863.49
4081,113810.35
4082,113810.63
4083,113846.18
4084,113846.18
4085,113811.64
4086,113828.0
4087,113828.0
4088,113827.99
4089,113792.64
4090,113781.41
4091,113686.33
4092,113743.2
4093,113757.71
4094,113742.75
4095,113757.27
4096,113766.91
4097,113750.01
4098,113687.83
4099,113688.14
4100,113747.1
4101,113744.97
4102,113771.98
4103,113753.36
4104,113746.0
4105,113782.63
4106,113765.07
4107,113791.17
4108,113799.99
4109,113788.0
4110,113801.0
4111,113822.42
4112,113841.03
4113,113856.98
4114,113812.84
4115,113843.52
4116,113873.01
4117,113850.0
4118,113836.92
4119,113836.93
4120,113850.0
4121,113879.98
4122,113879.98
4123,113959.73
4124,113999.99
4125,114049.97
4126,114043.14
4127,113989.99
4128,114017.24
4129,114033.36
4130,114051.41
4131,114087.03
4132,114087.03
4133,114098.44
4134,114098.45
4135,114070.0
4136,114040.0
4137,114040.0
4138,114010.0
4139,114009.99
4140,113941.97
4141,113931.52
4142,113978.7
4143,114020.39
4144,114050.45
4145,114076.74
4146,114062.45
4147,114047.88
4148,114022.35
4149,114041.89
4150,114019.52
4151,114012.6
4152,114075.13
4153,114062.15
4154,114071.49
4155,114072.7
4156,114041.76
4157,114000.0
4158,113930.51
4159,113887.02
4160,113879.99
4161,113862.79
4162,113900.0
4163,113853.23
4164,113822.44
4165,113819.23
4166,113832.17
4167,113853.23
4168,113831.14
4169,113846.06
4170,113888.0
4171,113888.0
4172,113887.99
4173,113924.01
4174,113960.0
4175,113939.98
4176,113934.63
4177,113939.99
4178,113950.36
4179,113985.42
4180,113976.96
4181,113962.62
4182,113943.81
4183,113927.88
4184,113894.21
4185,113921.25
4186,113920.03
4187,113876.25
4188,113860.01
4189,113811.18
4190,113822.43
4191,113875.75
4192,113890.65
4193,113857.01
4194,113921.36
4195,113921.36
4196,113939.0
4197,113939.0
4198,113938.99
4199,113939.0
4200,113989.02
4201,114011.0
4202,113976.01
4203,113991.95
4204,113991.39
4205,114028.59
4206,114028.59
4207,114051.48
4208,114051.49
4209,114025.03
4210,114025.03
4211,114011.03
4212,113992.26
4213,113852.49
4214,113828.65
4215,113717.37
4216,113763.85
4217,113812.84
4218,113826.58
4219,113794.09
4220,113746.07
4221,113755.82
4222,113757.8
4223,113704.06
4224,113719.99
4225,113640.25
4226,113663.44
4227,113606.45
4228,113636.6
4229,113642.0
4230,113703.7
4231,113722.0
4232,113672.37
4233,113698.89
4234,113700.0
4235,113727.04
4236,113734.88
4237,113712.0
4238,113750.81
4239,113769.57
4240,113732.21
4241,113792.63
4242,113838.66
4243,113825.86
4244,113818.87
4245,113741.34
4246,113737.87
4247,113738.27
4248,113774.92
4249,113778.65
4250,113746.5
4251,113794.83
4252,113813.98
4253,113800.0
4254,113794.0
4255,113781.89
4256,113814.28
4257,113806.01
4258,113798.0
4259,113792.28
4260,113760.01
4261,113732.12
4262,113680.0
4263,113739.45
4264,113760.0
4265,113750.53
4266,113722.98
4267,113728.21
4268,113735.66
4269,113721.74
4270,113731.8
4271,113760.0
4272,113727.92
4273,113746.24
4274,113767.96
4275,113799.47
4276,113866.0
4277,113824.0
4278,113834.0
4279,113820.02
4280,113848.21
4281,113826.61
4282,113828.93
4283,113805.71
4284,113759.13
4285,113788.03
4286,113805.4
4287,113838.72
4288,113844.71
4289,113844.7
4290,113867.22
4291,113850.07
4292,113693.68
4293,113699.25
4294,113704.06
4295,113767.79
4296,113729.71
4297,113767.38
4298,113805.44
4299,113868.0
4300,113846.0
4301,113916.02
4302,113948.46
4303,113948.46
4304,113934.03
4305,113946.01
4306,113911.34
4307,113908.11
4308,113891.03
4309,113935.59
4310,113891.02
4311,113892.92
4312,113901.99
4313,113906.98
4314,113920.86
4315,113920.85
4316,113946.0
4317,113950.0
4318,113953.63
4319,113959.06
4320,113930.93
4321,113910.0
4322,113931.8
4323,113907.0
4324,113905.51
4325,113905.51
4326,113905.51
4327,113868.08
4328,113859.84
4329,113837.54
4330,113868.09
4331,113870.13
4332,113815.94
4333,113775.55
4334,113783.17
4335,113803.4
4336,113790.97
4337,113794.58
4338,113788.36
4339,113834.97
4340,113834.97
4341,113820.01
4342,113827.99
4343,113845.0
4344,113845.0
4345,113880.71
4346,113853.24
4347,113853.23
4348,113853.24
4349,113877.4
4350,113899.99
4351,113903.22
4352,113945.83
4353,113912.83
4354,113926.0
4355,113954.09
4356,113960.0
4357,113953.58
4358,113970.32
4359,113978.44
4360,113958.92
4361,113958.91
4362,113958.92
4363,113946.6
4364,113964.36
4365,113979.35
4366,113982.55
4367,113974.25
4368,113974.25
4369,113989.84
4370,114008.0
4371,114021.16
4372,114024.0
4373,114026.82
4374,113919.19
4375,113949.88
4376,113959.73
4377,113960.19
4378,113988.73
4379,113995.16
4380,114020.7
4381,114024.0
4382,113990.01
4383,113990.02
4384,114023.79
4385,114076.74
4386,114075.99
4387,114062.58
4388,114083.23
4389,114083.23
4390,114083.23
4391,114088.15
4392,114121.99
4393,114155.76
4394,114128.27
4395,114153.99
4396,114107.97
4397,114047.95
4398,114029.75
4399,114048.0
4400,114060.0
4401,114020.0
4402,114020.0
4403,114028.0
4404,114023.31
4405,114057.88
4406,114065.0
4407,114038.72
4408,114030.0
4409,114020.09
4410,114020.09
4411,114020.09
4412,114049.39
4413,114086.47
4414,114077.01
4415,114043.14
4416,114087.81
4417,114087.82
4418,114104.93
4419,114080.01
4420,114076.73
4421,114053.9
4422,114042.11
4423,113985.11
4424,113955.69
4425,113996.49
4426,114030.01
4427,114030.03
4428,114030.03
4429,114006.0
4430,114027.11
4431,114039.7
4432,114051.5
4433,114080.0
4434,114060.01
4435,114066.02
4436,114078.7
4437,114090.44
4438,114117.42
4439,114117.42
4440,114117.42
4441,114100.01
4442,114100.0
4443,114100.0
4444,114106.0
4445,114106.0
4446,114099.38
4447,114104.99
4448,114118.74
4449,114114.29
4450,114107.34
4451,114119.99
4452,114119.98
4453,114119.99
4454,114119.99
4455,114093.67
4456,114093.66
4457,114077.01
4458,114124.34
4459,114113.01
4460,114113.02
4461,114137.49
4462,114150.0
4463,114149.99
4464,114150.0
4465,114208.66
4466,114302.62
4467,114444.67
4468,114360.0
4469,114302.3
4470,114358.14
4471,114305.49
4472,114235.47
4473,114247.8
4474,114180.91
4475,114160.0
4476,114156.62
4477,114191.36
4478,114175.99
4479,114198.72
4480,114223.29
4481,114260.74
4482,114334.33
4483,114371.02
4484,114339.43
4485,114422.52
4486,114375.41
4487,114375.42
4488,114412.39
4489,114384.61
4490,114350.77
4491,114346.0
4492,114346.0
4493,114377.75
4494,114354.57
4495,114316.3
4496,114338.0
4497,114354.57
4498,114354.57
4499,114380.4
4500,114401.78
4501,114429.99
4502,114410.0
4503,114379.86
4504,114359.99
4505,114347.68
4506,114331.67
4507,114328.5
4508,114344.89
4509,114350.0
4510,114360.49
4511,114396.74
4512,114378.56
4513,114392.0
4514,114392.01
4515,114412.3
4516,114424.21
4517,114424.2
4518,114424.21
4519,114422.97
4520,114487.24
4521,114521.36
4522,114592.35
4523,114615.37
4524,114593.0
4525,114529.99
4526,114537.18
4527,114520.45
4528,114529.99
4529,114522.0
4530,114583.16
4531,114618.56
4532,114581.07
4533,114568.92
4534,114622.91
4535,114651.84
4536,114754.89
4537,114723.06
4538,114702.81
4539,114664.52
4540,114571.29
4541,114537.17
4542,114507.46
4543,114484.0
4544,114412.66
4545,114384.49
4546,114444.9
4547,114439.99
4548,114480.0
4549,114410.67
4550,114375.36
4551,114354.49
4552,114345.44
4553,114286.3
4554,114316.91
4555,114300.0
4556,114334.77
4557,114271.55
4558,114279.99
4559,114313.19
4560,114260.44
4561,114256.01
4562,114266.11
4563,114206.87
4564,114207.21
4565,114186.02
4566,114226.17
4567,114254.29
4568,114239.16
4569,114239.16
4570,114218.0
4571,114207.48
4572,114201.26
4573,114227.99
4574,114242.81
4575,114163.49
4576,114208.3
4577,114198.52
4578,114200.0
4579,114180.01
4580,114200.0
4581,114188.88
4582,114192.0
4583,114191.99
4584,114208.29
4585,114215.84
4586,114215.84
4587,114220.53
4588,114202.46
4589,114202.46
4590,114185.99
4591,114219.3
4592,114260.24
4593,114260.23
4594,114260.24
4595,114260.24
4596,114260.24
4597,114241.99
4598,114288.25
4599,114288.25
4600,114327.7
4601,114384.01
4602,114392.01
4603,114376.45
4604,114403.74
4605,114420.0
4606,114406.01
4607,114418.05
4608,114440.0
4609,114442.11
4610,114412.66
4611,114401.22
4612,114393.02
4613,114393.03
4614,114375.36
4615,114420.0
4616,114467.0
4617,114431.58
4618,114431.58
4619,114423.77
4620,114411.32
4621,114407.35
4622,114407.34
4623,114407.35
4624,114407.34
4625,114434.58
4626,114434.58
4627,114420.0
4628,114436.52
4629,114436.51
4630,114436.52
4631,114456.46
4632,114473.49
4633,114456.11
4634,114519.47
4635,114506.16
4636,114510.76
4637,114500.01
4638,114500.0
4639,114455.99
4640,114495.69
4641,114495.68
4642,114495.68
4643,114495.69
4644,114520.19
4645,114520.2
4646,114508.75
4647,114508.74
4648,114508.74
4649,114482.45
4650,114506.5
4651,114461.79
4652,114425.37
4653,114446.4
4654,114459.99
4655,114460.0
4656,114418.21
4657,114404.22
4658,114397.66
4659,114419.52
4660,114408.6
4661,114448.32
4662,114448.33
4663,114448.33
4664,114363.47
4665,114363.46
4666,114363.47
4667,114363.46
4668,114370.66
4669,114370.65
4670,114370.65
4671,114370.18
4672,114417.05
4673,114448.32
4674,114462.49
4675,114485.54
4676,114467.15
4677,114467.15
4678,114439.92
4679,114435.47
4680,114498.07
4681,114575.73
4682,114464.19
4683,114370.26
4684,114364.95
4685,114257.69
4686,114213.19
4687,114220.01
4688,114256.48
4689,114226.19
4690,114299.99
4691,114292.38
4692,114266.74
4693,114259.99
4694,114228.23
4695,114131.91
4696,114192.72
4697,114211.42
4698,114153.42
4699,114184.0
4700,114168.88
4701,114155.21
4702,114113.05
4703,114121.73
4704,114095.93
4705,114092.08
4706,114084.57
4707,114077.01
4708,114114.0
4709,114113.99
4710,114163.49
4711,114113.99
4712,114160.19
4713,114194.53
4714,114239.56
4715,114228.88
4716,114237.83
4717,114263.18
4718,114251.06
4719,114217.45
4720,114220.53
4721,114246.61
4722,114246.61
4723,114257.44
4724,114263.47
4725,114286.71
4726,114263.47
4727,114279.32
4728,114337.01
4729,114337.01
4730,114328.24
4731,114338.06
4732,114356.67
4733,114367.04
4734,114369.55
4735,114355.8
4736,114328.24
4737,114300.83
4738,114324.83
4739,114324.83
4740,114279.56
4741,114358.74
4742,114380.0
4743,114376.65
4744,114376.64
4745,114361.33
4746,114306.53
4747,114390.97
4748,114378.9
4749,114389.99
4750,114399.99
4751,114365.75
4752,114376.99
4753,114376.99
4754,114393.46
4755,114404.23
4756,114432.0
4757,114391.42
4758,114435.08
4759,114497.36
4760,114423.77
4761,114371.08
4762,114407.3
4763,114380.0
4764,114387.84
4765,114335.81
4766,114361.43
4767,114332.14
4768,114322.93
4769,114270.72
4770,114255.99
4771,114298.59
4772,114236.8
4773,114252.01
4774,114244.0
4775,114236.01
4776,114242.54
4777,114239.99
4778,114228.07
4779,114225.02
4780,114215.12
4781,114240.98
4782,114238.0
4783,114213.91
4784,114238.0
4785,114180.72
4786,114214.13
4787,114231.7
4788,114231.7
4789,114180.31
4790,114191.87
4791,114188.88
4792,114188.88
4793,114188.89
4794,114176.0
4795,114218.15
4796,114215.58
4797,114201.99
4798,114208.81
4799,114208.8
4800,114291.93
4801,114266.57
4802,114219.43
4803,114240.05
4804,114228.15
4805,114207.52
4806,114145.08
4807,114136.54
4808,114135.99
4809,114136.0
4810,114170.47
4811,114137.79
4812,114135.02
4813,114135.02
4814,114158.99
4815,114113.33
4816,114152.21
4817,114134.17
4818,114134.2
4819,114160.0
4820,114170.0
4821,114163.5
4822,114193.03
4823,114302.3
4824,114302.81
4825,114262.76
4826,114286.0
4827,114371.41
4828,114373.43
4829,114350.47
4830,114404.23
4831,114377.02
4832,114361.99
4833,114314.68
4834,114329.57
4835,114404.22
4836,114398.57
4837,114401.08
4838,114440.0
4839,114430.11
4840,114430.11
4841,114487.04
4842,114494.01
4843,114541.94
4844,114590.91
4845,114636.42
4846,114636.66
4847,114828.0
4848,114833.51
4849,114804.62
4850,114861.99
4851,114804.57
4852,114856.74
4853,114879.17
4854,114876.0
4855,114893.0
4856,114914.28
4857,114851.35
4858,114866.58
4859,114899.87
4860,114893.01
4861,114879.99
4862,114910.5
4863,114934.8
4864,114788.86
4865,114802.44
4866,114779.14
4867,114714.06
4868,114700.01
4869,114662.0
4870,114750.0
4871,114719.66
4872,114764.0
4873,114814.17
4874,114757.01
4875,114670.06
4876,114669.97
4877,114696.06
4878,114681.53
4879,114663.16
4880,114643.16
4881,114654.78
4882,114620.15
4883,114628.66
4884,114688.0
4885,114857.55
4886,114921.0
4887,114852.0
4888,114844.11
4889,114825.26
4890,114827.68
4891,114873.95
4892,114934.78
4893,114910.98
4894,114860.2
4895,114903.21
4896,114843.54
4897,114781.4
4898,114803.4
4899,114816.01
4900,114816.01
4901,114743.3
4902,114718.11
4903,114761.37
4904,114728.26
4905,114771.92
4906,114748.32
4907,114666.53
4908,114651.83
4909,114691.69
4910,114672.38
4911,114695.71
4912,114746.87
4913,114700.99
4914,114708.08
4915,114686.88
4916,114663.23
4917,114668.52
4918,114644.89
4919,114671.96
4920,114711.01
4921,114666.58
4922,114639.47
4923,114631.14
4924,114621.4
4925,114625.59
4926,114626.33
4927,114584.48
4928,114515.92
4929,114434.65
4930,114487.24
4931,114440.85
4932,114492.84
4933,114469.89
4934,114461.92
4935,114534.31
4936,114552.51
4937,114544.65
4938,114550.96
4939,114513.65
4940,114566.68
4941,114567.82
4942,114567.83
4943,114617.39
4944,114710.03
4945,114745.01
4946,114745.01
4947,114721.57
4948,114712.32
4949,114712.32
4950,114785.4
4951,114811.96
4952,114840.0
4953,114877.98
4954,114814.18
4955,114750.56
4956,114676.79
4957,114632.56
4958,114632.56
4959,114638.0
4960,114637.9
4961,114618.68
4962,114594.04
4963,114590.01
4964,114583.99
4965,114569.05
4966,114622.26
4967,114670.98
4968,114701.93
4969,114696.0
4970,114684.07
4971,114738.85
4972,114797.89
4973,114770.82
4974,114759.4
4975,114759.4
4976,114723.66
4977,114745.03
4978,114779.01
4979,114797.9
4980,114791.51
4981,114751.64
4982,114760.0
4983,114785.6
4984,114791.2
4985,114754.05
4986,114764.8
4987,114759.55
4988,114763.33
4989,114700.0
4990,114700.02
4991,114715.99
4992,114727.37
4993,114716.01
4994,114713.71
4995,114685.93
4996,114700.01
4997,114686.38
4998,114703.95
4999,114706.72
5000,114716.0
5001,114762.85
5002,114756.91
5003,114742.04
5004,114714.28
5005,114681.48
5006,114709.12
5007,114689.89
5008,114681.49
5009,114691.74
5010,114681.49
5011,114641.38
5012,114615.7
5013,114615.7
5014,114597.76
5015,114560.6
5016,114544.75
5017,114527.74
5018,114527.73
5019,114592.27
5020,114613.44
5021,114628.25
5022,114654.42
5023,114654.41
5024,114654.42
5025,114654.42
5026,114640.0
5027,114629.32
5028,114631.8
5029,114631.79
5030,114659.92
5031,114620.08
5032,114611.3
5033,114571.49
5034,114571.48
5035,114585.6
5036,114585.61
5037,114585.61
5038,114585.6
5039,114570.61
5040,114603.34
5041,114632.08
5042,114632.07
5043,114644.01
5044,114644.01
5045,114622.02
5046,114624.7
5047,114645.96
5048,114629.52
5049,114605.16
5050,114629.45
5051,114640.0
5052,114639.99
5053,114607.99
5054,114619.99
5055,114586.0
5056,114590.0
5057,114556.15
5058,114557.39
5059,114557.39
5060,114557.38
5061,114557.38
5062,114543.14
5063,114518.96
5064,114545.0
5065,114553.91
5066,114571.91
5067,114571.9
5068,114608.09
5069,114598.18
5070,114554.19
5071,114540.56
5072,114540.57
5073,114539.96
5074,114557.29
5075,114557.29
5076,114524.53
5077,114457.51
5078,114463.91
5079,114434.74
5080,114409.35
5081,114434.2
5082,114427.01
5083,114388.89
5084,114388.88
5085,114388.89
5086,114419.14
5087,114419.13
5088,114406.22
5089,114400.66
5090,114429.42
5091,114370.48
5092,114401.12
5093,114394.16
5094,114348.35
5095,114362.27
5096,114359.4
5097,114359.4
5098,114372.24
5099,114383.55
5100,114399.99
5101,114373.46
5102,114347.84
